"","yp_id","category_full_path","name","gender","age_grp","rate"
"30283","2056441","의료편의>의료시설>의원>피부과","미&사랑피부과의원 ","2","30",14.53
"30284","2056441","의료편의>의료시설>의원>피부과","미&사랑피부과의원 ","2","40",9.27
"30285","2056441","의료편의>의료시설>의원>피부과","미&사랑피부과의원 ","2","50",11.28
"30286","2056441","의료편의>의료시설>의원>피부과","미&사랑피부과의원 ","2","60_over",7.57
"30287","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1",NA,0.1
"30288","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","10",0.68
"30289","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","20",6.05
"30290","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","30",8.39
"30291","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","40",6.83
"30292","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","50",5.56
"30293","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","1","60_over",5.37
"30294","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","10",0.49
"30295","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","20",9.76
"30296","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","30",15.32
"30297","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","40",18.73
"30298","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","50",12.1
"30299","2056442","의료편의>의료시설>의원>피부과","아름다운피부과의원 ","2","60_over",10.63
"30300","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","10",0.53
"30301","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","20",4.27
"30302","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","30",11.92
"30303","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","40",8.72
"30304","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","50",5.52
"30305","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","1","60_over",1.96
"30306","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","2","20",14.23
"30307","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","2","30",27.05
"30308","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","2","40",15.84
"30309","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","2","50",6.94
"30310","2552039","의료편의>의료시설>의원>피부과","클래식피부과의원 ","2","60_over",3.02
"30311","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","10",0.35
"30312","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","20",5.9
"30313","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","30",13.19
"30314","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","40",11.81
"30315","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","50",5.9
"30316","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","1","60_over",9.03
"30317","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","10",0.35
"30318","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","20",6.6
"30319","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","30",10.42
"30320","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","40",16.67
"30321","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","50",11.81
"30322","2554135","의료편의>의료시설>의원>피부과","권피부과의원 ","2","60_over",7.99
"30323","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","10",1.05
"30324","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","20",8.39
"30325","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","30",7.69
"30326","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","40",4.24
"30327","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","50",3.69
"30328","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","1","60_over",2.9
"30329","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","10",1.25
"30330","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","20",11.03
"30331","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","30",14.08
"30332","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","40",19.52
"30333","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","50",18.22
"30334","2554369","의료편의>의료시설>의원>피부과","로제피부과의원 ","2","60_over",7.94
"30335","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","1","20",1.12
"30336","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","1","30",10.11
"30337","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","1","40",4.49
"30338","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","1","50",1.12
"30339","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","1","60_over",2.25
"30340","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","2","20",12.36
"30341","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","2","30",17.98
"30342","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","2","40",19.1
"30343","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","2","50",20.22
"30344","3762417","의료편의>의료시설>의원>피부과","필라인의원 신촌점","2","60_over",11.24
"30345","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","1","40",7.41
"30346","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","1","50",3.7
"30347","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","1","60_over",11.11
"30348","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","2","40",7.41
"30349","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","2","50",18.52
"30350","4471845","의료편의>의료시설>의원>피부과","베스트클리닉 에스테틱","2","60_over",51.85
"30351","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","10",0.56
"30352","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","20",4.82
"30353","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","30",5.38
"30354","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","40",6.39
"30355","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","50",5.04
"30356","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","1","60_over",3.36
"30357","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","10",0.56
"30358","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","20",8.97
"30359","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","30",16.7
"30360","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","40",27.24
"30361","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","50",14.24
"30362","5741875","의료편의>의료시설>의원>피부과","리더스피부과의원 송도점","2","60_over",6.73
"30363","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","10",0.21
"30364","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","20",9.87
"30365","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","30",10.94
"30366","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","40",7.73
"30367","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","50",7.3
"30368","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","1","60_over",3.86
"30369","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","10",0.86
"30370","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","20",11.59
"30371","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","30",11.16
"30372","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","40",16.95
"30373","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","50",15.67
"30374","6062539","의료편의>의료시설>의원>피부과","디엘의원 ","2","60_over",3.86
"30375","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","10",0.43
"30376","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","20",12.98
"30377","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","30",18.24
"30378","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","40",3.86
"30379","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","50",2.25
"30380","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","1","60_over",0.43
"30381","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","10",0.21
"30382","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","20",16.74
"30383","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","30",18.24
"30384","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","40",16.52
"30385","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","50",7.19
"30386","6113687","의료편의>의료시설>의원>피부과","샤인빔의원 천안점","2","60_over",2.9
"30387","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","1","20",4.4
"30388","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","1","30",6.4
"30389","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","1","40",8
"30390","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","1","50",7.2
"30391","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","1","60_over",2.8
"30392","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","10",0.8
"30393","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","20",3.6
"30394","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","30",8.4
"30395","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","40",23.6
"30396","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","50",24.4
"30397","6609765","의료편의>의료시설>의원>피부과","도레미의원 ","2","60_over",10.4
"30398","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","10",0.29
"30399","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","20",3.79
"30400","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","30",9.62
"30401","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","40",5.83
"30402","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","50",6.12
"30403","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","1","60_over",5.83
"30404","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","2","20",5.54
"30405","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","2","30",20.12
"30406","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","2","40",17.2
"30407","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","2","50",16.33
"30408","797002","의료편의>의료시설>의원>피부과","서아송피부과의원 ","2","60_over",9.33
"30409","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","1","20",5.12
"30410","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","1","30",9.04
"30411","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","1","40",5.72
"30412","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","1","50",3.31
"30413","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","1","60_over",2.11
"30414","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2",NA,0.3
"30415","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","10",2.71
"30416","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","20",6.63
"30417","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","30",11.75
"30418","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","40",27.41
"30419","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","50",17.77
"30420","816008","의료편의>의료시설>의원>피부과","DS피부과의원 ","2","60_over",8.13
"30421","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","1","20",2.56
"30422","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","1","30",8.97
"30423","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","1","40",7.05
"30424","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","1","50",8.33
"30425","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","1","60_over",16.03
"30426","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","2","20",7.05
"30427","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","2","30",5.77
"30428","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","2","40",14.74
"30429","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","2","50",10.26
"30430","892413","의료편의>의료시설>의원>피부과","이피부과의원 ","2","60_over",19.23
"30431","1957873","의료편의>의료시설>의원>피부과","MH의원 ","1","20",2.46
"30432","1957873","의료편의>의료시설>의원>피부과","MH의원 ","1","30",6.95
"30433","1957873","의료편의>의료시설>의원>피부과","MH의원 ","1","40",4.92
"30434","1957873","의료편의>의료시설>의원>피부과","MH의원 ","1","50",2.6
"30435","1957873","의료편의>의료시설>의원>피부과","MH의원 ","1","60_over",1.45
"30436","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","10",0.14
"30437","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","20",5.93
"30438","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","30",23.73
"30439","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","40",29.67
"30440","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","50",14.76
"30441","1957873","의료편의>의료시설>의원>피부과","MH의원 ","2","60_over",7.38
"30442","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1",NA,0.3
"30443","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","10",2.11
"30444","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","20",3.02
"30445","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","30",7.09
"30446","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","40",8.9
"30447","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","50",5.73
"30448","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","1","60_over",3.47
"30449","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","10",1.06
"30450","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","20",3.62
"30451","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","30",14.93
"30452","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","40",22.93
"30453","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","50",17.19
"30454","2058467","의료편의>의료시설>의원>피부과","주안참고운의원 ","2","60_over",9.65
"30455","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","10",0.45
"30456","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","20",2.54
"30457","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","30",7.78
"30458","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","40",6.14
"30459","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","50",2.1
"30460","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","1","60_over",1.95
"30461","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","10",0.9
"30462","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","20",10.63
"30463","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","30",21.56
"30464","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","40",21.11
"30465","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","50",16.77
"30466","2507582","의료편의>의료시설>의원>피부과","수클리닉피부과 분당점","2","60_over",8.08
"30467","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","10",0.75
"30468","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","20",1.88
"30469","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","30",4.51
"30470","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","40",4.51
"30471","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","50",2.26
"30472","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","1","60_over",1.5
"30473","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","10",0.75
"30474","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","20",5.26
"30475","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","30",15.79
"30476","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","40",28.57
"30477","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","50",16.54
"30478","3798452","의료편의>의료시설>의원>피부과","슬프도록아름다운의원 ","2","60_over",17.67
"30479","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","1","20",2.11
"30480","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","1","30",4.23
"30481","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","1","40",2.82
"30482","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","1","50",4.93
"30483","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","1","60_over",2.82
"30484","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","2","20",3.52
"30485","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","2","30",9.15
"30486","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","2","40",21.13
"30487","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","2","50",32.39
"30488","4196245","의료편의>의료시설>의원>피부과","미라인피부과의원 ","2","60_over",16.9
"30489","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","10",1.54
"30490","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","20",5.38
"30491","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","30",5.38
"30492","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","40",5
"30493","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","50",3.85
"30494","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","1","60_over",3.46
"30495","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","10",1.15
"30496","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","20",12.69
"30497","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","30",15
"30498","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","40",22.69
"30499","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","50",16.92
"30500","4225960","의료편의>의료시설>의원>피부과","민클리닉의원 ","2","60_over",6.92
"30501","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","10",0.44
"30502","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","20",2.18
"30503","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","30",6.55
"30504","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","40",5.24
"30505","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","50",5.24
"30506","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","1","60_over",7.42
"30507","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","2","20",3.93
"30508","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","2","30",8.73
"30509","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","2","40",15.72
"30510","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","2","50",21.4
"30511","4513721","의료편의>의료시설>의원>피부과","에스플러스의원 ","2","60_over",23.14
"30512","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","10",0.2
"30513","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","20",9.7
"30514","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","30",11.92
"30515","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","40",7.07
"30516","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","50",2.83
"30517","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","1","60_over",2.63
"30518","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","10",0.2
"30519","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","20",4.85
"30520","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","30",8.48
"30521","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","40",24.85
"30522","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","50",18.38
"30523","5951039","의료편의>의료시설>의원>피부과","리엔의원 ","2","60_over",8.89
"30524","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","10",0.66
"30525","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","20",4.49
"30526","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","30",8.53
"30527","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","40",7.11
"30528","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","50",6.35
"30529","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","1","60_over",4.05
"30530","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","10",0.44
"30531","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","20",10.72
"30532","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","30",15.97
"30533","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","40",24.84
"30534","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","50",10.94
"30535","5955468","의료편의>의료시설>의원>피부과","클린앤미의원 진천점","2","60_over",5.91
"30536","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","10",0.36
"30537","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","20",1.81
"30538","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","30",3.79
"30539","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","40",8.84
"30540","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","50",4.69
"30541","5957333","의료편의>의료시설>의원>피부과","호수의원 ","1","60_over",2.71
"30542","5957333","의료편의>의료시설>의원>피부과","호수의원 ","2","20",3.07
"30543","5957333","의료편의>의료시설>의원>피부과","호수의원 ","2","30",10.11
"30544","5957333","의료편의>의료시설>의원>피부과","호수의원 ","2","40",34.66
"30545","5957333","의료편의>의료시설>의원>피부과","호수의원 ","2","50",20.04
"30546","5957333","의료편의>의료시설>의원>피부과","호수의원 ","2","60_over",9.93
"30547","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1",NA,0.06
"30548","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","10",0.48
"30549","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","20",6.71
"30550","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","30",9.09
"30551","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","40",6.77
"30552","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","50",5.94
"30553","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","1","60_over",5.4
"30554","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","10",0.42
"30555","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","20",10.45
"30556","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","30",16.33
"30557","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","40",20.19
"30558","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","50",10.1
"30559","6221960","의료편의>의료시설>의원>피부과","힐하우스피부과의원 ","2","60_over",8.08
"30560","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","10",0.16
"30561","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","20",4.2
"30562","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","30",8.08
"30563","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","40",5.17
"30564","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","50",3.23
"30565","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","1","60_over",1.94
"30566","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","10",1.62
"30567","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","20",18.26
"30568","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","30",22.94
"30569","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","40",20.84
"30570","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","50",10.66
"30571","6361640","의료편의>의료시설>의원>피부과","별고운빛의원 ","2","60_over",2.91
"30572","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","10",1.74
"30573","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","20",4.96
"30574","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","30",6.2
"30575","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","40",7.44
"30576","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","50",2.98
"30577","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","1","60_over",0.5
"30578","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","10",0.5
"30579","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","20",9.43
"30580","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","30",17.87
"30581","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","40",27.54
"30582","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","50",13.4
"30583","6539438","의료편의>의료시설>의원>피부과","청담공드림피부과의원 ","2","60_over",7.44
"30584","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","10",0.46
"30585","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","20",3.78
"30586","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","30",6.26
"30587","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","40",3.22
"30588","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","50",2.12
"30589","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","1","60_over",1.38
"30590","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","10",0.18
"30591","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","20",8.29
"30592","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","30",25.23
"30593","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","40",23.66
"30594","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","50",17.5
"30595","6596629","의료편의>의료시설>의원>피부과","레디피부과의원 ","2","60_over",7.92
"30596","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","10",0.19
"30597","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","20",2.34
"30598","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","30",4.48
"30599","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","40",4.29
"30600","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","50",1.36
"30601","6823113","의료편의>의료시설>의원>피부과","테라스의원 ","1","60_over",2.53
